,discount,price,no of items,location,class,segment,sub-class,delivery type,RID,profit,duration,address code new,Corporate,Home Office,fynota,kariox,qexty,Central,South,First Class,Same Day,Second Class,placement_week,placement_which_day,delivery_year,delivery_day,deliveryt_week,delivery_which_day,delivery_quarter
4182,0.4,2.7465013874764628,2,East,fynota,Home Office,colddrinks,Second Class,1028,-9.8724,0,46542.98952679228,0,1,1,0,0,0,0,0,0,1,1,2,2020,1,1,2,1
4183,0.0,3.2128577525426376,5,West,qexty,Consumer,shorts,Second Class,6970,7.7035,0,99671.98952679228,0,0,0,0,1,0,0,0,0,1,1,2,2020,1,1,2,1
4184,0.0,4.2609883062968255,2,West,kariox,Consumer,phone,Second Class,7538,33.3136,0,95148.98952679228,0,0,0,1,0,0,0,0,0,1,1,3,2020,2,1,3,1
4185,0.1,5.788877015689051,3,East,qexty,Consumer,tshirts,Standard Class,9722,39.9234,0,11063.989526792278,0,0,0,0,1,0,0,0,0,0,1,3,2020,2,1,3,1
4186,0.0,2.1598687907924505,3,East,kariox,Corporate,tablet,Second Class,4777,4.0749,0,12600.989526792278,1,0,0,1,0,0,0,0,0,1,1,3,2020,2,1,3,1
4187,0.0,5.492814499272125,3,East,kariox,Consumer,laptop,Standard Class,855,9.7176,0,11074.989526792278,0,0,0,1,0,0,0,0,0,0,1,3,2020,2,1,3,1
4188,0.0,3.7945899085360506,2,East,qexty,Consumer,shorts,Standard Class,854,14.6718,0,11074.989526792278,0,0,0,0,1,0,0,0,0,0,1,3,2020,2,1,3,1
4189,0.0,4.499476281429027,3,East,fynota,Consumer,chocolates,Standard Class,9723,39.5868,0,11063.989526792278,0,0,1,0,0,0,0,0,0,0,1,3,2020,2,1,3,1
4190,0.0,1.7578579175523736,1,South,kariox,Consumer,headset,Standard Class,9080,2.61,0,43459.98952679228,0,0,0,1,0,0,1,0,0,0,1,3,2020,2,1,3,1
4191,0.3,4.142467837403829,3,Central,qexty,Corporate,tshirts,Standard Class,1823,-2.6982,0,61662.98952679228,1,0,0,0,1,1,0,0,0,0,1,3,2020,2,1,3,1
4192,0.0,5.429170174966798,2,East,qexty,Consumer,tshirts,Standard Class,8161,36.4736,0,8148.989526792278,0,0,0,0,1,0,0,0,0,0,1,3,2020,2,1,3,1
4193,0.2,1.6455769590499736,1,Central,kariox,Corporate,phone,Standard Class,1824,1.8144,0,61662.98952679228,1,0,0,1,0,1,0,0,0,0,1,3,2020,2,1,3,1
4194,0.2,1.9424756866066786,4,Central,kariox,Corporate,lighting,Standard Class,1822,1.8312,0,61662.98952679228,1,0,0,1,0,1,0,0,0,0,1,3,2020,2,1,3,1
4195,0.8,4.522483987369137,6,Central,kariox,Corporate,battery,Standard Class,1821,-225.5568,0,61662.98952679228,1,0,0,1,0,1,0,0,0,0,1,3,2020,2,1,3,1
4196,0.0,2.1656192379208883,4,East,kariox,Consumer,lighting,Standard Class,1244,3.5752,0,11048.989526792278,0,0,0,1,0,0,0,0,0,0,1,3,2020,2,1,3,1
4197,0.2,5.987336036524201,3,East,kariox,Consumer,headset,Standard Class,1243,124.485,0,11048.989526792278,0,0,0,1,0,0,0,0,0,0,1,3,2020,2,1,3,1
4198,0.2,2.803117927274604,2,South,kariox,Consumer,phone,Standard Class,3456,5.5674,0,38250.98952679228,0,0,0,1,0,0,1,0,0,0,1,3,2020,2,1,3,1
4199,0.0,5.576630688995717,7,South,kariox,Consumer,television,Standard Class,8172,68.6868,0,40251.98952679228,0,0,0,1,0,0,1,0,0,0,1,3,2020,2,1,3,1
4200,0.0,5.7623029234682095,4,South,qexty,Consumer,shorts,Standard Class,9079,34.9888,0,43459.98952679228,0,0,0,0,1,0,1,0,0,0,1,3,2020,2,1,3,1
4201,0.0,2.5641798306825083,1,West,fynota,Corporate,chocolates,Second Class,2989,0.7794,0,91071.98952679228,1,0,1,0,0,0,0,0,0,1,1,3,2020,2,1,3,1
4202,0.0,4.911183215124596,7,East,qexty,Corporate,shorts,First Class,9013,66.542,0,11050.989526792278,1,0,0,0,1,0,0,1,0,0,1,3,2020,2,1,3,1
4203,0.0,6.107356907675215,5,West,kariox,Corporate,laptop,Second Class,2991,8.982999999999999,0,91071.98952679228,1,0,0,1,0,0,0,0,0,1,1,3,2020,2,1,3,1
4204,0.0,2.3570732782781154,6,East,qexty,Consumer,shorts,First Class,7814,4.6464,0,21774.989526792277,0,0,0,0,1,0,0,1,0,0,1,3,2020,2,1,3,1
4205,0.0,3.5967641652061304,6,East,kariox,Corporate,lighting,Standard Class,9063,18.24,1,11074.989526792278,1,0,0,1,0,0,0,0,0,0,1,3,2020,3,1,4,1
4206,0.6,2.784517293105055,2,Central,qexty,Consumer,shorts,Standard Class,7848,-6.8816,1,78109.98952679228,0,0,0,0,1,1,0,0,0,0,1,3,2020,3,1,4,1
4207,0.0,4.039888376426042,3,Central,kariox,Consumer,headset,Second Class,4555,28.41,1,55640.98952679228,0,0,0,1,0,1,0,0,0,1,1,3,2020,3,1,4,1
4208,0.0,5.14096155577183,3,East,kariox,Consumer,battery,First Class,1579,49.5552,1,11050.989526792278,0,0,0,1,0,0,0,1,0,0,1,3,2020,3,1,4,1
4209,0.2,3.8441723385199715,5,East,kariox,Consumer,watch,Second Class,2742,17.52,0,44094.98952679228,0,0,0,1,0,0,0,0,0,1,1,3,2020,2,1,3,1
4210,0.2,4.053105814205503,3,East,kariox,Corporate,watch,Standard Class,6237,21.590999999999998,0,20159.989526792277,1,0,0,1,0,0,0,0,0,0,1,3,2020,2,1,3,1
4211,0.0,2.365559892155434,3,West,kariox,Consumer,lighting,Standard Class,5407,5.0055,0,91084.98952679228,0,0,0,1,0,0,0,0,0,0,1,3,2020,2,1,3,1
4212,0.2,2.9210087273580543,4,West,kariox,Corporate,headset,Second Class,2990,6.496,0,91071.98952679228,1,0,0,1,0,0,0,0,0,1,1,3,2020,2,1,3,1
4213,0.0,3.5901634811747787,1,West,fynota,Consumer,chocolates,Standard Class,5406,15.2208,0,91084.98952679228,0,0,1,0,0,0,0,0,0,0,1,3,2020,2,1,3,1
4214,0.0,6.1950582391774764,9,Central,kariox,Home Office,battery,Standard Class,2345,137.2896,0,54248.98952679228,0,1,0,1,0,1,0,0,0,0,1,3,2020,2,1,3,1
4215,0.2,6.069480587092623,3,South,kariox,Home Office,laptop,Standard Class,8279,32.4342,0,34653.98952679228,0,1,0,1,0,0,1,0,0,0,1,3,2020,2,1,3,1
4216,0.7,3.551340040091875,2,South,kariox,Home Office,headset,Standard Class,8278,-26.726,0,34653.98952679228,0,1,0,1,0,0,1,0,0,0,1,3,2020,2,1,3,1
4217,0.7,1.3249507308788386,3,South,kariox,Home Office,headset,Standard Class,8277,-2.7588,0,34653.98952679228,0,1,0,1,0,0,1,0,0,0,1,3,2020,2,1,3,1
4218,0.0,3.6883793290722537,2,East,fynota,Corporate,colddrinks,Standard Class,5308,1.999,0,12611.989526792278,1,0,1,0,0,0,0,0,0,0,1,3,2020,2,1,3,1
4219,0.0,5.691608673724493,3,East,kariox,Corporate,laptop,Standard Class,5307,80.0199,0,12611.989526792278,1,0,0,1,0,0,0,0,0,0,1,3,2020,2,1,3,1
4220,0.0,4.233381604239311,5,East,qexty,Corporate,shorts,Standard Class,5306,28.959,0,12611.989526792278,1,0,0,0,1,0,0,0,0,0,1,3,2020,2,1,3,1
4221,0.2,3.441955374134323,7,West,kariox,Corporate,headset,Second Class,2992,10.9368,0,91071.98952679228,1,0,0,1,0,0,0,0,0,1,1,3,2020,2,1,3,1
4222,0.2,6.10022926189937,5,West,fynota,Consumer,colddrinks,Standard Class,5405,55.745,0,91084.98952679228,0,0,1,0,0,0,0,0,0,0,1,3,2020,2,1,3,1
4223,0.3,6.3107016077074904,3,East,qexty,Consumer,hoodies,First Class,7813,-47.1798,0,21774.989526792277,0,0,0,0,1,0,0,1,0,0,1,3,2020,2,1,3,1
4224,0.0,3.246880021277798,3,East,kariox,Corporate,charger,Second Class,4778,6.6846,0,12600.989526792278,1,0,0,1,0,0,0,0,0,1,1,3,2020,2,1,3,1
4225,0.0,1.5623463049002497,1,East,kariox,Consumer,phone,First Class,7811,2.1465,0,21774.989526792277,0,0,0,1,0,0,0,1,0,0,1,3,2020,2,1,3,1
4226,0.0,5.123725855815993,2,South,kariox,Home Office,watch,Same Day,1388,78.9412,0,31119.989526792277,0,1,0,1,0,0,1,0,1,0,1,3,2020,2,1,3,1
4227,0.0,5.4805555865362425,2,South,qexty,Home Office,pants,Same Day,1387,52.7956,0,31119.989526792277,0,1,0,0,1,0,1,0,1,0,1,3,2020,2,1,3,1
4228,0.0,2.935982269148217,3,South,qexty,Home Office,shorts,Same Day,1386,7.1592,0,31119.989526792277,0,1,0,0,1,0,1,0,1,0,1,3,2020,2,1,3,1
4229,0.0,2.2460147415056513,5,South,kariox,Home Office,lighting,Same Day,1385,0.18899999999999997,0,31119.989526792277,0,1,0,1,0,0,1,0,1,0,1,3,2020,2,1,3,1
4230,0.0,5.8546133643587845,9,South,kariox,Home Office,phone,Same Day,1384,170.9316,0,31119.989526792277,0,1,0,1,0,0,1,0,1,0,1,3,2020,2,1,3,1
4231,0.0,4.394202210604015,1,South,kariox,Home Office,laptop,Same Day,1383,1.6196,0,31119.989526792277,0,1,0,1,0,0,1,0,1,0,1,3,2020,2,1,3,1
4232,0.0,4.532814523795951,2,West,kariox,Corporate,laptop,Standard Class,9521,3.7208,0,91088.98952679228,1,0,0,1,0,0,0,0,0,0,1,3,2020,2,1,3,1
4233,0.0,4.505128831807865,2,East,fynota,Consumer,colddrinks,Standard Class,9068,23.5248,0,21891.989526792277,0,0,1,0,0,0,0,0,0,0,1,3,2020,2,1,3,1
4234,0.2,2.665003511559844,2,West,qexty,Consumer,shorts,Standard Class,6043,3.9512,0,86674.98952679228,0,0,0,0,1,0,0,0,0,0,1,3,2020,2,1,3,1
4235,0.0,6.764346695686781,4,South,qexty,Consumer,tshirts,Standard Class,5754,225.264,0,41514.98952679228,0,0,0,0,1,0,1,0,0,0,1,3,2020,2,1,3,1
4236,0.6,4.3011419059334175,2,Central,qexty,Corporate,shorts,Standard Class,8513,-77.4732,0,78080.98952679228,1,0,0,0,1,1,0,0,0,0,1,3,2020,2,1,3,1
4237,0.0,2.9279886214674717,7,South,qexty,Consumer,shorts,Second Class,8491,7.1022,0,23243.989526792277,0,0,0,0,1,0,1,0,0,1,1,3,2020,2,1,3,1
4238,0.0,3.594568774642695,8,South,kariox,Consumer,headset,Second Class,8490,18.2,0,23243.989526792277,0,0,0,1,0,0,1,0,0,1,1,3,2020,2,1,3,1
4239,0.0,9.07680326504962,5,South,fynota,Consumer,sweets,Second Class,8489,2799.9840000000004,0,23243.989526792277,0,0,1,0,0,0,1,0,0,1,1,3,2020,2,1,3,1
4240,0.0,4.770345583947075,2,East,kariox,Consumer,laptop,Standard Class,5614,5.898,0,11050.989526792278,0,0,0,1,0,0,0,0,0,0,1,3,2020,2,1,3,1
4241,0.0,4.658900508409059,4,West,kariox,Corporate,phone,Standard Class,8404,48.5392,0,91075.98952679228,1,0,0,1,0,0,0,0,0,0,1,3,2020,2,1,3,1
4242,0.0,2.0769384114617173,3,East,kariox,Consumer,television,First Class,7812,2.0748,0,21774.989526792277,0,0,0,1,0,0,0,1,0,0,1,3,2020,2,1,3,1
4243,0.0,4.652530757347929,3,South,fynota,Home Office,colddrinks,Same Day,1389,28.3095,0,31119.989526792277,0,1,1,0,0,0,1,0,1,0,1,3,2020,2,1,3,1
4244,0.0,6.183798314028662,3,South,fynota,Home Office,colddrinks,Same Day,1390,126.0558,0,31119.989526792277,0,1,1,0,0,0,1,0,1,0,1,3,2020,2,1,3,1
4245,0.0,4.033355290595671,5,South,kariox,Corporate,laptop,First Class,3242,14.677,0,23243.989526792277,1,0,0,1,0,0,1,1,0,0,1,3,2020,2,1,3,1
4246,0.0,5.039805671396036,3,South,kariox,Home Office,laptop,Same Day,1392,1.5444,0,31119.989526792277,0,1,0,1,0,0,1,0,1,0,1,3,2020,2,1,3,1
4247,0.0,4.989207346682635,3,West,kariox,Home Office,phone,Standard Class,721,73.41,0,91084.98952679228,0,1,0,1,0,0,0,0,0,0,1,3,2020,2,1,3,1
4248,0.0,2.767576180416237,4,South,kariox,Consumer,headset,First Class,7195,7.4824,0,31357.989526792277,0,0,0,1,0,0,1,1,0,0,1,3,2020,2,1,3,1
4249,0.0,7.207948756370981,6,South,kariox,Consumer,laptop,First Class,7194,175.5156,0,31357.989526792277,0,0,0,1,0,0,1,1,0,0,1,3,2020,2,1,3,1
4250,0.0,4.247494741715776,7,Central,fynota,Corporate,colddrinks,First Class,1809,0.6993,0,75172.98952679228,1,0,1,0,0,1,0,1,0,0,1,3,2020,2,1,3,1
4251,0.0,3.4613513044819024,2,West,fynota,Corporate,chocolates,Standard Class,8843,11.151,0,95149.98952679228,1,0,1,0,0,0,0,0,0,0,1,3,2020,2,1,3,1
4252,0.0,4.811940423184356,3,South,kariox,Home Office,phone,Same Day,1391,60.2553,0,31119.989526792277,0,1,0,1,0,0,1,0,1,0,1,3,2020,2,1,3,1
4253,0.3,5.486869473092628,4,Central,qexty,Corporate,tshirts,Standard Class,8383,0.0,0,78075.98952679228,1,0,0,0,1,1,0,0,0,0,1,3,2020,2,1,3,1
4254,0.2,7.028180155235909,3,South,fynota,Home Office,colddrinks,Second Class,1828,126.8973,0,28643.989526792277,0,1,1,0,0,0,1,0,0,1,1,3,2020,2,1,3,1
4255,0.2,6.436086263750668,5,West,fynota,Corporate,colddrinks,Second Class,9115,38.9975,0,91088.98952679228,1,0,1,0,0,0,0,0,0,1,1,3,2020,2,1,3,1
4256,0.0,4.499476281429027,3,West,fynota,Corporate,chocolates,Standard Class,8842,39.5868,0,95149.98952679228,1,0,1,0,0,0,0,0,0,0,1,3,2020,2,1,3,1
4257,0.0,2.057962510002712,3,South,kariox,Consumer,tablet,Same Day,1730,3.6018,0,23192.989526792277,0,0,0,1,0,0,1,0,1,0,1,3,2020,2,1,3,1
4258,0.0,4.605170185988092,4,South,fynota,Consumer,chocolates,Same Day,1729,21.0,0,23192.989526792277,0,0,1,0,0,0,1,0,1,0,1,3,2020,2,1,3,1
4259,0.2,4.884497454057119,4,South,qexty,Corporate,shorts,Standard Class,5810,-18.1808,0,38460.98952679228,1,0,0,0,1,0,1,0,0,0,1,3,2020,2,1,3,1
4260,0.2,5.07497379523116,4,West,fynota,Consumer,colddrinks,Standard Class,8145,-31.9936,0,93076.98952679228,0,0,1,0,0,0,0,0,0,0,1,3,2020,2,1,3,1
4261,0.2,6.323871388339271,4,West,qexty,Consumer,hoodies,Standard Class,8144,6.9716,0,93076.98952679228,0,0,0,0,1,0,0,0,0,0,1,3,2020,2,1,3,1
4262,0.0,5.228645693298717,3,West,kariox,Consumer,laptop,Standard Class,8143,50.3658,0,93076.98952679228,0,0,0,1,0,0,0,0,0,0,1,3,2020,2,1,3,1
4263,0.0,2.689886230474539,3,West,kariox,Consumer,tablet,Standard Class,8142,7.2177,0,93076.98952679228,0,0,0,1,0,0,0,0,0,0,1,3,2020,2,1,3,1
4264,0.0,5.835892023606579,7,South,kariox,Home Office,phone,Same Day,1393,160.9139,0,31119.989526792277,0,1,0,1,0,0,1,0,1,0,1,3,2020,2,1,3,1
4265,0.2,3.4128624131926584,2,East,kariox,Consumer,phone,First Class,2696,10.6232,0,44169.98952679228,0,0,0,1,0,0,0,1,0,0,1,3,2020,2,1,3,1
4266,0.0,5.767570714403068,14,South,kariox,Home Office,phone,Standard Class,9169,147.0896,0,40251.98952679228,0,1,0,1,0,0,1,0,0,0,1,4,2020,3,1,4,1
4267,0.0,3.821660565347755,2,South,kariox,Home Office,phone,Standard Class,9170,21.0128,0,40251.98952679228,0,1,0,1,0,0,1,0,0,0,1,4,2020,3,1,4,1
4268,0.3,6.269910346206847,5,Central,qexty,Corporate,tshirts,Standard Class,9920,-143.431,0,78842.98952679228,1,0,0,0,1,1,0,0,0,0,1,4,2020,3,1,4,1
4269,0.8,3.108435763467076,7,Central,kariox,Corporate,headset,Standard Class,9921,-35.8176,0,78842.98952679228,1,0,0,1,0,1,0,0,0,0,1,4,2020,3,1,4,1
4270,0.0,3.6808472824166723,2,East,kariox,Consumer,television,Standard Class,2394,10.3168,0,3187.989526792278,0,0,0,1,0,0,0,0,0,0,1,4,2020,3,1,4,1
4271,0.0,4.867380592466203,2,East,fynota,Consumer,colddrinks,Same Day,3737,62.3904,0,20750.989526792277,0,0,1,0,0,0,0,0,1,0,1,4,2020,3,1,4,1
4272,0.0,3.482470101790892,2,East,kariox,Consumer,headset,Same Day,3738,15.9446,0,20750.989526792277,0,0,0,1,0,0,0,0,1,0,1,4,2020,3,1,4,1
4273,0.7,3.436757557060706,3,South,kariox,Corporate,headset,Standard Class,9177,-20.724,0,38250.98952679228,1,0,0,1,0,0,1,0,0,0,1,4,2020,3,1,4,1
4274,0.0,6.804559086153687,3,East,kariox,Consumer,battery,Same Day,4401,297.6435,0,22083.989526792277,0,0,0,1,0,0,0,0,1,0,1,4,2020,3,1,4,1
4275,0.0,6.878841268817495,5,East,qexty,Consumer,shorts,Same Day,4402,252.59,0,22083.989526792277,0,0,0,0,1,0,0,0,1,0,1,4,2020,3,1,4,1
4276,0.2,4.440106845750406,2,West,fynota,Consumer,colddrinks,Second Class,8382,-20.1362,0,95148.98952679228,0,0,1,0,0,0,0,0,0,1,1,4,2020,3,1,4,1
4277,0.4,5.246402826595836,3,South,qexty,Consumer,hoodies,Second Class,495,-94.941,0,39148.98952679228,0,0,0,0,1,0,1,0,0,1,1,4,2020,3,1,4,1
4278,0.2,6.770560039804292,3,South,kariox,Consumer,battery,Second Class,6474,87.18,0,39440.98952679228,0,0,0,1,0,0,1,0,0,1,1,4,2020,3,1,4,1
4279,0.7,4.280741138169194,1,West,qexty,Consumer,pants,Second Class,2226,-98.8018,0,81161.98952679228,0,0,0,0,1,0,0,0,0,1,1,4,2020,3,1,4,1
4280,0.0,2.7067159780890733,1,East,qexty,Consumer,shorts,Second Class,2853,6.8908,0,12611.989526792278,0,0,0,0,1,0,0,0,0,1,1,4,2020,3,1,4,1
4281,0.0,3.011605622710281,4,East,qexty,Consumer,shorts,Second Class,2854,6.9088,0,12611.989526792278,0,0,0,0,1,0,0,0,0,1,1,4,2020,3,1,4,1
4282,0.0,5.297817241506355,5,East,kariox,Consumer,watch,Same Day,4400,89.955,0,22083.989526792277,0,0,0,1,0,0,0,0,1,0,1,4,2020,3,1,4,1
4283,0.2,7.209363924961865,4,West,qexty,Corporate,tshirts,First Class,7649,84.50200000000001,0,95149.98952679228,1,0,0,0,1,0,0,1,0,0,1,4,2020,3,1,4,1
4284,0.2,3.0855729775537806,5,East,qexty,Consumer,shorts,Standard Class,1693,6.2905,0,44268.98952679228,0,0,0,0,1,0,0,0,0,0,1,4,2020,3,1,4,1
4285,0.2,4.430531043733496,3,East,fynota,Home Office,chocolates,Standard Class,1615,-13.6461,0,20182.989526792277,0,1,1,0,0,0,0,0,0,0,1,4,2020,3,1,4,1
4286,0.2,4.440106845750406,2,West,fynota,Consumer,colddrinks,Standard Class,589,-20.1362,0,98340.98952679228,0,0,1,0,0,0,0,0,0,0,1,4,2020,3,1,4,1
4287,0.3,5.957597477596405,2,East,qexty,Corporate,tshirts,Second Class,7415,-5.524,0,20173.989526792277,1,0,0,0,1,0,0,0,0,1,1,4,2020,3,1,4,1
4288,0.2,5.940065984021982,5,East,fynota,Corporate,chocolates,Second Class,7416,47.495,0,20173.989526792277,1,0,1,0,0,0,0,0,0,1,1,4,2020,3,1,4,1
4289,0.4,6.291402459001221,3,East,fynota,Corporate,colddrinks,Second Class,7417,-116.9805,0,20173.989526792277,1,0,1,0,0,0,0,0,0,1,1,4,2020,3,1,4,1
4290,0.2,3.719408659148759,5,East,kariox,Corporate,phone,Second Class,7418,13.9185,0,20173.989526792277,1,0,0,1,0,0,0,0,0,1,1,4,2020,3,1,4,1
4291,0.7,3.94926098503295,1,East,kariox,Corporate,headset,Second Class,7419,-41.5176,0,20173.989526792277,1,0,0,1,0,0,0,0,0,1,1,4,2020,3,1,4,1
4292,0.2,6.3145620247807175,5,East,kariox,Corporate,laptop,Second Class,7420,-138.14,0,20173.989526792277,1,0,0,1,0,0,0,0,0,1,1,4,2020,3,1,4,1
4293,0.7,3.1424266527047946,5,East,kariox,Corporate,headset,Second Class,7421,-15.44,0,20173.989526792277,1,0,0,1,0,0,0,0,0,1,1,4,2020,3,1,4,1
4294,0.2,4.836916626109569,2,East,kariox,Corporate,laptop,Second Class,7422,-28.368000000000002,0,20173.989526792277,1,0,0,1,0,0,0,0,0,1,1,4,2020,3,1,4,1
4295,0.7,6.107245580093692,3,East,fynota,Corporate,sweets,Second Class,7423,-643.71,0,20173.989526792277,1,0,1,0,0,0,0,0,0,1,1,4,2020,3,1,4,1
4296,0.2,3.935426983207162,7,West,kariox,Home Office,headset,Standard Class,9343,19.194000000000003,0,93542.98952679228,0,1,0,1,0,0,0,0,0,0,1,4,2020,3,1,4,1
4297,0.32,5.486173578840466,5,Central,qexty,Consumer,pants,First Class,3929,-14.196,0,79589.98952679228,0,0,0,0,1,1,0,1,0,0,1,4,2020,3,1,4,1
4298,0.2,1.6455769590499736,1,Central,kariox,Consumer,phone,First Class,3930,1.8792,0,79589.98952679228,0,0,0,1,0,1,0,1,0,0,1,4,2020,3,1,4,1
4299,0.2,4.980478446394502,7,Central,kariox,Consumer,television,First Class,3931,16.3737,0,79589.98952679228,0,0,0,1,0,1,0,1,0,0,1,4,2020,3,1,4,1
4300,0.2,5.282106680500055,2,West,qexty,Corporate,tshirts,First Class,4259,-22.1382,0,99142.98952679228,1,0,0,0,1,0,0,1,0,0,1,4,2020,3,1,4,1
4301,0.2,3.735381287765356,6,West,kariox,Corporate,headset,Standard Class,6116,14.1426,0,95100.98952679228,1,0,0,1,0,0,0,0,0,0,1,4,2020,3,1,4,1
4302,0.0,2.817801065061329,2,Central,qexty,Corporate,shorts,Standard Class,8934,4.3524,0,55341.98952679228,1,0,0,0,1,1,0,0,0,0,1,4,2020,3,1,4,1
4303,0.2,1.5138076814188501,2,West,kariox,Corporate,headset,First Class,7648,1.6472,0,95149.98952679228,1,0,0,1,0,0,0,1,0,0,1,4,2020,3,1,4,1
4304,0.2,3.031871320169864,4,West,kariox,Consumer,phone,Standard Class,590,7.2576,0,98340.98952679228,0,0,0,1,0,0,0,0,0,0,1,4,2020,3,1,4,1
4305,0.2,4.21419952403038,5,South,kariox,Consumer,laptop,First Class,3159,5.9185,0,29579.989526792277,0,0,0,1,0,0,1,1,0,0,1,4,2020,3,1,4,1
4306,0.2,2.3387241396099188,2,West,kariox,Consumer,phone,Standard Class,592,3.6288,0,98340.98952679228,0,0,0,1,0,0,0,0,0,0,1,4,2020,3,1,4,1
4307,0.0,3.686877451443263,4,South,qexty,Corporate,shorts,Standard Class,8546,11.1776,1,32946.98952679228,1,0,0,0,1,0,1,0,0,0,1,4,2020,4,1,5,1
4308,0.0,3.482470101790892,2,South,kariox,Corporate,headset,Standard Class,8547,15.9446,1,32946.98952679228,1,0,0,1,0,0,1,0,0,0,1,4,2020,4,1,5,1
4309,0.0,3.4468078929142076,2,South,kariox,Corporate,laptop,First Class,1352,7.85,1,23243.989526792277,1,0,0,1,0,0,1,1,0,0,1,4,2020,4,1,5,1
4310,0.0,4.4764273100953655,4,West,kariox,Consumer,laptop,Second Class,7158,0.8792,1,91071.98952679228,0,0,0,1,0,0,0,0,0,1,1,4,2020,4,1,5,1
4311,0.0,1.7884205679625405,1,West,kariox,Consumer,phone,Second Class,7159,2.9302,1,91071.98952679228,0,0,0,1,0,0,0,0,0,1,1,4,2020,4,1,5,1
4312,0.2,3.8183275213008225,3,Central,kariox,Home Office,phone,Second Class,3551,15.9348,1,61692.98952679228,0,1,0,1,0,1,0,0,0,1,1,4,2020,4,1,5,1
4313,0.3,6.738289925910135,6,Central,qexty,Home Office,tshirts,Second Class,3552,-36.1764,1,61692.98952679228,0,1,0,0,1,1,0,0,0,1,1,4,2020,4,1,5,1
4314,0.0,3.0076608444192647,1,South,qexty,Corporate,shorts,Standard Class,8545,8.7032,1,32946.98952679228,1,0,0,0,1,0,1,0,0,0,1,4,2020,4,1,5,1
4315,0.2,6.700406333566568,8,Central,fynota,Home Office,colddrinks,Second Class,3553,60.9552,1,61692.98952679228,0,1,1,0,0,1,0,0,0,1,1,4,2020,4,1,5,1
4316,0.2,3.3945083935113587,5,East,kariox,Consumer,headset,Standard Class,3974,9.3125,1,11048.989526792278,0,0,0,1,0,0,0,0,0,0,1,4,2020,4,1,5,1
4317,0.0,6.025865973825314,8,East,qexty,Consumer,shorts,Standard Class,3975,124.2,1,11048.989526792278,0,0,0,0,1,0,0,0,0,0,1,4,2020,4,1,5,1
4318,0.2,3.721540236353485,7,East,kariox,Consumer,headset,Standard Class,3976,14.9814,1,11048.989526792278,0,0,0,1,0,0,0,0,0,0,1,4,2020,4,1,5,1
4319,0.5,5.703699137850452,5,East,qexty,Consumer,pants,Standard Class,6382,-167.986,1,46542.98952679228,0,0,0,0,1,0,0,0,0,0,1,4,2020,4,1,5,1
4320,0.0,2.428336298299606,1,East,kariox,Corporate,phone,First Class,1328,5.5566,1,7399.989526792278,1,0,0,1,0,0,0,1,0,0,1,4,2020,4,1,5,1
4321,0.4,5.0649719527492305,4,East,fynota,Consumer,colddrinks,Standard Class,6383,-36.9544,1,46542.98952679228,0,0,1,0,0,0,0,0,0,0,1,4,2020,4,1,5,1
4322,0.0,8.499556576620384,3,West,kariox,Corporate,charger,Second Class,5885,196.5036,0,95148.98952679228,1,0,0,1,0,0,0,0,0,1,1,4,2020,3,1,4,1
4323,0.0,2.601207105484161,2,East,kariox,Consumer,phone,Standard Class,3973,6.74,1,11048.989526792278,0,0,0,1,0,0,0,0,0,0,1,4,2020,4,1,5,1
4324,0.2,2.8355635214011694,3,West,kariox,Consumer,headset,Second Class,9019,5.537999999999999,0,84240.98952679228,0,0,0,1,0,0,0,0,0,1,1,4,2020,3,1,4,1
4325,0.0,2.8701690505786455,3,West,kariox,Consumer,phone,Second Class,9018,8.6436,0,84240.98952679228,0,0,0,1,0,0,0,0,0,1,1,4,2020,3,1,4,1
4326,0.2,4.787291722779379,3,South,fynota,Consumer,chocolates,First Class,3160,-17.9964,0,29579.989526792277,0,0,1,0,0,0,1,1,0,0,1,4,2020,3,1,4,1
4327,0.2,2.4842397608002966,1,Central,fynota,Consumer,colddrinks,Second Class,749,0.8994,0,61240.98952679228,0,0,1,0,0,1,0,0,0,1,1,4,2020,3,1,4,1
4328,0.0,6.547014939653481,4,Central,qexty,Home Office,hoodies,Standard Class,1041,146.4036,0,64415.98952679228,0,1,0,0,1,1,0,0,0,0,1,4,2020,3,1,4,1
4329,0.0,4.4595662121293,7,South,qexty,Corporate,shorts,Second Class,3312,38.038000000000004,0,40542.98952679228,1,0,0,0,1,0,1,0,0,1,1,4,2020,3,1,4,1
4330,0.8,1.1531004739521795,2,Central,kariox,Consumer,headset,Standard Class,3172,-4.752,0,61662.98952679228,0,0,0,1,0,1,0,0,0,0,1,4,2020,3,1,4,1
4331,0.3,6.269910346206847,5,Central,qexty,Consumer,tshirts,Standard Class,3173,0.0,0,61662.98952679228,0,0,0,0,1,1,0,0,0,0,1,4,2020,3,1,4,1
4332,0.2,2.5946575137471197,3,Central,kariox,Consumer,television,Standard Class,3174,1.5066,0,61662.98952679228,0,0,0,1,0,1,0,0,0,0,1,4,2020,3,1,4,1
4333,0.3,4.5988703838395635,2,Central,qexty,Corporate,hoodies,Standard Class,3766,-1.4196,0,78075.98952679228,1,0,0,0,1,1,0,0,0,0,1,4,2020,3,1,4,1
